id,name,player_score,comp_score,computerHasAce,decision
993,dataset,18,18,0,0
994,dataset,17,17,0,0
995,dataset,15,16,1,1
996,dataset,16,7,0,0
997,dataset,16,14,0,0
998,dataset,16,20,0,1
999,dataset,19,20,0,1
1000,dataset,8,16,0,1
1001,dataset,15,16,0,1
1002,dataset,13,12,0,1
1003,dataset,17,16,0,0
1004,dataset,18,13,0,0
1005,dataset,20,12,0,0
1006,dataset,14,19,0,1
1007,dataset,17,19,0,1
1008,dataset,18,14,0,0
1009,dataset,18,18,0,0
1010,dataset,13,10,1,1
1011,dataset,19,17,1,0
1012,dataset,10,10,0,1
1013,dataset,14,12,0,1
1014,dataset,12,10,0,1
1015,dataset,19,20,0,1
1016,dataset,17,15,0,0
1017,dataset,10,9,0,1
1018,dataset,16,20,0,1
1019,dataset,17,20,1,1
1020,dataset,14,13,1,1
1021,dataset,13,16,0,1
1022,dataset,18,13,0,0
1023,dataset,18,18,0,0
1024,dataset,11,12,0,1
1025,dataset,12,17,1,1
1026,dataset,20,20,1,0
1027,dataset,8,19,0,1
1028,dataset,14,19,0,1
1029,dataset,16,19,0,1
1030,dataset,20,8,0,0
1031,dataset,20,17,0,0
1032,dataset,9,18,0,1
1033,dataset,18,18,0,0
1034,dataset,15,20,0,1
1035,dataset,13,19,0,1
1036,dataset,20,20,1,0
1037,dataset,15,20,0,1
1038,dataset,12,14,0,1
1039,dataset,12,18,0,1
1040,dataset,20,20,0,0
1041,dataset,13,17,0,1
1042,dataset,12,6,0,1
1043,dataset,13,14,1,1
1044,dataset,16,20,0,1
1045,dataset,13,16,0,1
1046,dataset,16,16,0,0
1047,dataset,13,12,0,1
1048,dataset,10,13,0,1
1049,dataset,14,12,1,1
1050,dataset,13,11,0,1
1051,dataset,11,10,0,1
1052,dataset,18,18,0,0
1053,dataset,17,17,0,0
1054,dataset,15,16,1,1
1055,dataset,16,7,0,0
1056,dataset,16,14,0,0
1057,dataset,16,20,0,1
1058,dataset,19,20,0,1
1059,dataset,8,16,0,1
1060,dataset,15,16,0,1
1061,dataset,13,12,0,1
1062,dataset,17,16,0,0
1063,dataset,18,13,0,0
1064,dataset,20,11,0,0
1065,dataset,20,18,0,0
1066,dataset,20,12,0,1
1067,dataset,17,19,0,0
1068,dataset,21,19,0,1
1069,dataset,18,14,0,1
1070,dataset,18,18,0,0
1071,dataset,19,10,0,1
1072,dataset,19,17,0,1
1073,dataset,21,10,0,1
1074,dataset,21,12,0,1
1075,dataset,19,10,0,1
1076,dataset,17,15,0,1
1077,dataset,16,9,0,1
1078,dataset,17,20,1,0
1079,dataset,17,13,0,1
1080,dataset,20,16,0,1
1081,dataset,18,13,1,1
1082,dataset,18,18,1,0
1083,dataset,12,12,0,1
1084,dataset,20,17,0,1
1085,dataset,20,20,0,0
1086,dataset,14,19,0,0
1087,dataset,16,19,0,0
1088,dataset,20,8,0,1
1089,dataset,20,17,0,1
1090,dataset,18,18,0,0
1091,dataset,18,18,0,0
1092,dataset,20,19,0,1
1093,dataset,20,20,0,0
1094,dataset,16,14,1,1
1095,dataset,20,18,1,1
1096,dataset,20,20,1,0
1097,dataset,19,17,0,1
1098,dataset,13,6,0,1
1099,dataset,20,14,0,1
1100,dataset,16,16,0,0
1101,dataset,16,16,0,0
1102,dataset,20,13,0,1
1103,dataset,20,12,0,1
1104,dataset,17,11,0,1
1105,dataset,21,10,0,1
1106,dataset,18,18,1,0
1107,dataset,17,17,0,0
1108,dataset,21,16,1,1
1109,dataset,16,7,0,1
1110,dataset,16,14,0,1
1111,dataset,19,20,0,0
1112,dataset,15,16,0,0
1113,dataset,17,16,0,1
1114,dataset,18,13,0,1
1115,dataset,20,11,0,1
1116,dataset,20,18,0,1
1117,dataset,16,14,0,1
1118,dataset,20,12,0,0
1119,dataset,14,19,0,1
1120,dataset,17,19,0,1
1121,dataset,18,14,0,0
1122,dataset,18,18,0,0
1123,dataset,13,10,1,1
1124,dataset,19,17,1,0
1125,dataset,10,10,0,1
1126,dataset,14,12,0,1
1127,dataset,12,10,0,1
1128,dataset,19,20,0,1
1129,dataset,17,15,0,0
1130,dataset,10,9,0,1
1131,dataset,16,20,0,1
1132,dataset,17,20,1,1
1133,dataset,14,13,1,1
1134,dataset,13,16,0,1
1135,dataset,18,13,0,0
1136,dataset,18,18,0,0
1137,dataset,11,12,0,1
1138,dataset,12,17,1,1
1139,dataset,20,20,1,0
1140,dataset,8,19,0,1
1141,dataset,14,19,0,1
1142,dataset,16,19,0,1
1143,dataset,20,8,0,0
1144,dataset,20,17,0,0
1145,dataset,9,18,0,1
1146,dataset,18,18,0,0
1147,dataset,15,20,0,1
1148,dataset,13,19,0,1
1149,dataset,20,20,1,0
1150,dataset,15,20,0,1
1151,dataset,12,14,0,1
1152,dataset,12,18,0,1
1153,dataset,20,20,0,0
1154,dataset,13,17,0,1
1155,dataset,12,6,0,1
1156,dataset,13,14,1,1
1157,dataset,16,20,0,1
1158,dataset,13,16,0,1
1159,dataset,16,16,0,0
1160,dataset,13,12,0,1
1161,dataset,10,13,0,1
1162,dataset,14,12,1,1
1163,dataset,13,11,0,1
1164,dataset,11,10,0,1
1165,dataset,18,18,0,0
1166,dataset,17,17,0,0
1167,dataset,15,16,1,1
1168,dataset,16,7,0,0
1169,dataset,16,14,0,0
1170,dataset,16,20,0,1
1171,dataset,19,20,0,1
1172,dataset,8,16,0,1
1173,dataset,15,16,0,1
1174,dataset,13,12,0,1
1175,dataset,17,16,0,0
1176,dataset,18,13,0,0
1177,dataset,20,11,0,0
1178,dataset,20,18,0,0
1179,dataset,14,14,0,1
1180,dataset,16,17,0,1
1181,dataset,14,18,0,1
1182,dataset,20,12,0,1
1183,dataset,17,19,0,0
1184,dataset,21,19,0,1
1185,dataset,18,14,0,1
1186,dataset,18,18,0,0
1187,dataset,19,10,0,1
1188,dataset,19,17,0,1
1189,dataset,21,10,0,1
1190,dataset,21,12,0,1
1191,dataset,19,10,0,1
1192,dataset,17,15,0,1
1193,dataset,16,9,0,1
1194,dataset,17,20,1,0
1195,dataset,17,13,0,1
1196,dataset,20,16,0,1
1197,dataset,18,13,1,1
1198,dataset,18,18,1,0
1199,dataset,12,12,0,1
1200,dataset,20,17,0,1
1201,dataset,20,20,0,0
1202,dataset,14,19,0,0
1203,dataset,16,19,0,0
1204,dataset,20,8,0,1
1205,dataset,20,17,0,1
1206,dataset,18,18,0,0
1207,dataset,18,18,0,0
1208,dataset,20,19,0,1
1209,dataset,20,20,0,0
1210,dataset,16,14,1,1
1211,dataset,20,18,1,1
1212,dataset,20,20,1,0
1213,dataset,19,17,0,1
1214,dataset,13,6,0,1
1215,dataset,20,14,0,1
1216,dataset,16,16,0,0
1217,dataset,16,16,0,0
1218,dataset,20,13,0,1
1219,dataset,20,12,0,1
1220,dataset,17,11,0,1
1221,dataset,21,10,0,1
1222,dataset,18,18,1,0
1223,dataset,17,17,0,0
1224,dataset,21,16,1,1
1225,dataset,16,7,0,1
1226,dataset,16,14,0,1
1227,dataset,19,20,0,0
1228,dataset,15,16,0,0
1229,dataset,17,16,0,1
1230,dataset,18,13,0,1
1231,dataset,20,11,0,1
1232,dataset,20,18,0,1
1233,dataset,16,14,0,1
1234,dataset,20,18,0,1
1235,dataset,20,12,0,1
1236,dataset,17,19,0,0
1237,dataset,21,19,0,1
1238,dataset,18,14,0,1
1239,dataset,18,18,0,0
1240,dataset,19,10,0,1
1241,dataset,19,17,0,1
1242,dataset,21,10,0,1
1243,dataset,21,12,0,1
1244,dataset,19,10,0,1
1245,dataset,17,15,0,1
1246,dataset,16,9,0,1
1247,dataset,17,20,1,0
1248,dataset,17,13,0,1
1249,dataset,20,16,0,1
1250,dataset,18,13,1,1
1251,dataset,18,18,1,0
1252,dataset,12,12,0,1
1253,dataset,20,17,0,1
1254,dataset,20,20,0,0
1255,dataset,14,19,0,0
1256,dataset,16,19,0,0
1257,dataset,20,8,0,1
1258,dataset,20,17,0,1
1259,dataset,18,18,0,0
1260,dataset,18,18,0,0
1261,dataset,20,19,0,1
1262,dataset,20,20,0,0
1263,dataset,16,14,1,1
1264,dataset,20,18,1,1
1265,dataset,20,20,1,0
1266,dataset,19,17,0,1
1267,dataset,13,6,0,1
1268,dataset,20,14,0,1
1269,dataset,16,16,0,0
1270,dataset,16,16,0,0
1271,dataset,20,13,0,1
1272,dataset,20,12,0,1
1273,dataset,17,11,0,1
1274,dataset,21,10,0,1
1275,dataset,18,18,1,0
1276,dataset,17,17,0,0
1277,dataset,21,16,1,1
1278,dataset,16,7,0,1
1279,dataset,16,14,0,1
1280,dataset,19,20,0,0
1281,dataset,15,16,0,0
1282,dataset,17,16,0,1
1283,dataset,18,13,0,1
1284,dataset,20,11,0,1
1285,dataset,20,18,0,1
1286,dataset,16,14,0,1
1287,dataset,20,18,0,1
1288,dataset,20,12,0,1
1289,dataset,17,19,0,0
1290,dataset,21,19,0,1
1291,dataset,18,14,0,1
1292,dataset,18,18,0,0
1293,dataset,19,10,0,1
1294,dataset,19,17,0,1
1295,dataset,21,10,0,1
1296,dataset,21,12,0,1
1297,dataset,19,10,0,1
1298,dataset,17,15,0,1
1299,dataset,16,9,0,1
1300,dataset,17,20,1,0
1301,dataset,17,13,0,1
1302,dataset,20,16,0,1
1303,dataset,18,13,1,1
1304,dataset,18,18,1,0
1305,dataset,12,12,0,1
1306,dataset,20,17,0,1
1307,dataset,20,20,0,0
1308,dataset,14,19,0,0
1309,dataset,16,19,0,0
1310,dataset,20,8,0,1
1311,dataset,20,17,0,1
1312,dataset,18,18,0,0
1313,dataset,18,18,0,0
1314,dataset,20,19,0,1
1315,dataset,20,20,0,0
1316,dataset,16,14,1,1
1317,dataset,20,18,1,1
1318,dataset,20,20,1,0
1319,dataset,19,17,0,1
1320,dataset,13,6,0,1
1321,dataset,20,14,0,1
1322,dataset,16,16,0,0
1323,dataset,16,16,0,0
1324,dataset,20,13,0,1
1325,dataset,20,12,0,1
1326,dataset,17,11,0,1
1327,dataset,21,10,0,1
1328,dataset,18,18,1,0
1329,dataset,17,17,0,0
1330,dataset,21,16,1,1
1331,dataset,16,7,0,1
1332,dataset,16,14,0,1
1333,dataset,19,20,0,0
1334,dataset,15,16,0,0
1335,dataset,17,16,0,1
1336,dataset,18,13,0,1
1337,dataset,20,11,0,1
1338,dataset,20,18,0,1
1339,dataset,16,14,0,1
1340,dataset,20,18,0,1
1341,dataset,20,12,0,1
1342,dataset,20,20,0,0
1343,dataset,18,17,0,1
1344,dataset,20,12,0,1
1345,dataset,17,19,0,0
1346,dataset,21,19,0,1
1347,dataset,18,14,0,1
1348,dataset,18,18,0,0
1349,dataset,19,10,0,1
1350,dataset,19,17,0,1
1351,dataset,21,10,0,1
1352,dataset,21,12,0,1
1353,dataset,19,10,0,1
1354,dataset,17,15,0,1
1355,dataset,16,9,0,1
1356,dataset,17,20,1,0
1357,dataset,17,13,0,1
1358,dataset,20,16,0,1
1359,dataset,18,13,1,1
1360,dataset,18,18,1,0
1361,dataset,12,12,0,1
1362,dataset,20,17,0,1
1363,dataset,20,20,0,0
1364,dataset,14,19,0,0
1365,dataset,16,19,0,0
1366,dataset,20,8,0,1
1367,dataset,20,17,0,1
1368,dataset,18,18,0,0
1369,dataset,18,18,0,0
1370,dataset,20,19,0,1
1371,dataset,20,20,0,0
1372,dataset,16,14,1,1
1373,dataset,20,18,1,1
1374,dataset,20,20,1,0
1375,dataset,19,17,0,1
1376,dataset,13,6,0,1
1377,dataset,20,14,0,1
1378,dataset,16,16,0,0
1379,dataset,16,16,0,0
1380,dataset,20,13,0,1
1381,dataset,20,12,0,1
1382,dataset,17,11,0,1
1383,dataset,21,10,0,1
1384,dataset,18,18,1,0
1385,dataset,17,17,0,0
1386,dataset,21,16,1,1
1387,dataset,16,7,0,1
1388,dataset,16,14,0,1
1389,dataset,19,20,0,0
1390,dataset,15,16,0,0
1391,dataset,17,16,0,1
1392,dataset,18,13,0,1
1393,dataset,20,11,0,1
1394,dataset,20,18,0,1
1395,dataset,16,14,0,1
1396,dataset,20,18,0,1
1397,dataset,20,12,0,1
1398,dataset,20,20,0,0
1399,dataset,18,17,0,1
1400,dataset,20,12,0,0
1401,dataset,14,19,0,1
1402,dataset,17,19,0,1
1403,dataset,18,14,0,0
1404,dataset,18,18,0,0
1405,dataset,13,10,1,1
1406,dataset,19,17,1,0
1407,dataset,10,10,0,1
1408,dataset,14,12,0,1
1409,dataset,12,10,0,1
1410,dataset,20,9,0,1
1411,dataset,20,20,1,0
1412,dataset,20,9,0,1
1413,dataset,20,20,1,0
1414,dataset,19,14,0,1
1415,dataset,19,16,0,1
1416,dataset,20,9,0,0
1417,dataset,20,20,0,0
1418,dataset,14,18,0,1
1419,dataset,12,14,0,1
1420,dataset,19,16,0,0
1421,dataset,20,19,0,0
1422,dataset,20,9,0,1
1423,dataset,20,20,1,0
1424,dataset,19,14,0,1
1425,dataset,19,16,0,1
1426,dataset,20,19,0,1
1427,dataset,17,15,1,1
1428,dataset,17,16,1,1
1429,dataset,20,9,0,1
1430,dataset,20,20,1,0
1431,dataset,19,14,0,1
1432,dataset,19,16,0,1
1433,dataset,20,19,0,1
1434,dataset,17,15,1,1
1435,dataset,17,16,1,1
1436,dataset,14,12,0,1
1437,dataset,17,14,0,1
1438,dataset,20,9,0,1
1439,dataset,20,20,1,0
1440,dataset,19,14,0,1
1441,dataset,19,16,0,1
1442,dataset,20,19,0,1
1443,dataset,17,15,1,1
1444,dataset,17,16,1,1
1445,dataset,14,12,0,1
1446,dataset,17,14,0,1
1447,dataset,20,9,0,1
1448,dataset,20,20,1,0
1449,dataset,19,14,0,1
1450,dataset,19,16,0,1
1451,dataset,20,19,0,1
1452,dataset,17,15,1,1
1453,dataset,17,16,1,1
1454,dataset,14,12,0,1
1455,dataset,17,14,0,1
1456,dataset,20,9,0,0
1457,dataset,20,20,0,0
1458,dataset,14,18,0,1
1459,dataset,12,14,0,1
1460,dataset,19,16,0,0
1461,dataset,20,19,0,0
1462,dataset,17,15,0,0
1463,dataset,17,16,0,0
1464,dataset,17,19,0,1
1465,dataset,13,12,0,1
1466,dataset,14,14,1,1
1467,dataset,17,18,1,1
1468,dataset,20,7,0,0
1469,dataset,20,17,0,0
1470,dataset,20,9,0,1
1471,dataset,20,20,1,0
1472,dataset,19,14,0,1
1473,dataset,19,16,0,1
1474,dataset,20,19,0,1
1475,dataset,17,15,1,1
1476,dataset,17,16,1,1
1477,dataset,14,12,0,1
1478,dataset,17,14,0,1
1479,dataset,20,7,0,1
1480,dataset,20,17,0,1
1481,dataset,20,9,0,1
1482,dataset,20,20,1,0
1483,dataset,19,14,0,1
1484,dataset,19,16,0,1
1485,dataset,20,19,0,1
1486,dataset,17,15,1,1
1487,dataset,17,16,1,1
1488,dataset,14,12,0,1
1489,dataset,17,14,0,1
1490,dataset,20,7,0,1
1491,dataset,20,17,0,1
1492,dataset,14,17,0,0
1493,dataset,20,9,0,0
1494,dataset,20,20,0,0
1495,dataset,14,18,0,1
1496,dataset,12,14,0,1
1497,dataset,19,16,0,0
1498,dataset,20,19,0,0
1499,dataset,17,15,0,0
1500,dataset,17,16,0,0
1501,dataset,17,19,0,1
1502,dataset,13,12,0,1
1503,dataset,14,14,1,1
1504,dataset,17,18,1,1
1505,dataset,20,7,0,0
1506,dataset,20,17,0,0
1507,dataset,15,17,0,1
1508,dataset,13,17,0,1
1509,dataset,14,17,1,1
1510,dataset,6,13,0,1
1511,dataset,20,9,0,1
1512,dataset,20,20,1,0
1513,dataset,19,14,0,1
1514,dataset,19,16,0,1
1515,dataset,20,19,0,1
1516,dataset,17,15,1,1
1517,dataset,17,16,1,1
1518,dataset,14,12,0,1
1519,dataset,17,14,0,1
1520,dataset,20,7,0,1
1521,dataset,20,17,0,1
1522,dataset,14,17,0,0
1523,dataset,12,13,0,1
1524,dataset,20,9,0,0
1525,dataset,20,20,0,0
1526,dataset,14,18,0,1
1527,dataset,12,14,0,1
1528,dataset,19,16,0,0
1529,dataset,20,19,0,0
1530,dataset,17,15,0,0
1531,dataset,17,16,0,0
1532,dataset,17,19,0,1
1533,dataset,13,12,0,1
1534,dataset,14,14,1,1
1535,dataset,17,18,1,1
1536,dataset,20,7,0,0
1537,dataset,20,17,0,0
1538,dataset,15,17,0,1
1539,dataset,13,17,0,1
1540,dataset,14,17,1,1
1541,dataset,6,13,0,1
1542,dataset,13,15,0,1
1543,dataset,20,9,0,1
1544,dataset,20,20,1,0
1545,dataset,19,14,0,1
1546,dataset,19,16,0,1
1547,dataset,20,19,0,1
1548,dataset,17,15,1,1
1549,dataset,17,16,1,1
1550,dataset,14,12,0,1
1551,dataset,17,14,0,1
1552,dataset,20,7,0,1
1553,dataset,20,17,0,1
1554,dataset,14,17,0,0
1555,dataset,12,13,0,1
1556,dataset,20,9,0,1
1557,dataset,20,20,1,0
1558,dataset,19,14,0,1
1559,dataset,19,16,0,1
1560,dataset,20,19,0,1
1561,dataset,17,15,1,1
1562,dataset,17,16,1,1
1563,dataset,14,12,0,1
1564,dataset,17,14,0,1
1565,dataset,20,7,0,1
1566,dataset,20,17,0,1
1567,dataset,14,17,0,0
1568,dataset,12,13,0,1
1569,dataset,20,9,0,1
1570,dataset,20,20,1,0
1571,dataset,19,14,0,1
1572,dataset,19,16,0,1
1573,dataset,20,19,0,1
1574,dataset,17,15,1,1
1575,dataset,17,16,1,1
1576,dataset,14,12,0,1
1577,dataset,17,14,0,1
1578,dataset,20,7,0,1
1579,dataset,20,17,0,1
1580,dataset,14,17,0,0
1581,dataset,12,13,0,1
1582,dataset,16,13,0,1
1583,dataset,16,15,0,1
1584,dataset,20,9,0,0
1585,dataset,20,20,0,0
1586,dataset,14,18,0,1
1587,dataset,12,14,0,1
1588,dataset,19,16,0,0
1589,dataset,20,19,0,0
1590,dataset,17,15,0,0
1591,dataset,17,16,0,0
1592,dataset,17,19,0,1
1593,dataset,13,12,0,1
1594,dataset,14,14,1,1
1595,dataset,17,18,1,1
1596,dataset,20,7,0,0
1597,dataset,20,17,0,0
1598,dataset,15,17,0,1
1599,dataset,13,17,0,1
1600,dataset,14,17,1,1
1601,dataset,6,13,0,1
1602,dataset,13,15,0,1
1603,dataset,12,10,0,1
1604,dataset,16,13,0,0
1605,dataset,16,15,0,0
1606,dataset,16,17,0,1
1607,dataset,9,12,0,1
1608,dataset,13,18,0,1
1609,dataset,20,9,0,0
1610,dataset,20,20,0,0
1611,dataset,14,18,0,1
1612,dataset,12,14,0,1
1613,dataset,19,16,0,0
1614,dataset,20,19,0,0
1615,dataset,17,15,0,0
1616,dataset,17,16,0,0
1617,dataset,17,19,0,1
1618,dataset,13,12,0,1
1619,dataset,14,14,1,1
1620,dataset,17,18,1,1
1621,dataset,20,7,0,0
1622,dataset,20,17,0,0
1623,dataset,15,17,0,1
1624,dataset,13,17,0,1
1625,dataset,14,17,1,1
1626,dataset,6,13,0,1
1627,dataset,13,15,0,1
1628,dataset,12,10,0,1
1629,dataset,16,13,0,0
1630,dataset,16,15,0,0
1631,dataset,16,17,0,1
1632,dataset,9,12,0,1
1633,dataset,13,18,0,1
1634,dataset,20,12,1,0
1635,dataset,20,19,1,0
1636,dataset,20,9,0,0
1637,dataset,20,20,0,0
1638,dataset,14,18,0,1
1639,dataset,12,14,0,1
1640,dataset,19,16,0,0
1641,dataset,20,19,0,0
1642,dataset,17,15,0,0
1643,dataset,17,16,0,0
1644,dataset,17,19,0,1
1645,dataset,13,12,0,1
1646,dataset,14,14,1,1
1647,dataset,17,18,1,1
1648,dataset,20,7,0,0
1649,dataset,20,17,0,0
1650,dataset,15,17,0,1
1651,dataset,13,17,0,1
1652,dataset,14,17,1,1
1653,dataset,6,13,0,1
1654,dataset,13,15,0,1
1655,dataset,12,10,0,1
1656,dataset,16,13,0,0
1657,dataset,16,15,0,0
1658,dataset,16,17,0,1
1659,dataset,9,12,0,1
1660,dataset,13,18,0,1
1661,dataset,20,12,1,0
1662,dataset,20,19,1,0
1663,dataset,7,20,0,1
1664,dataset,11,20,0,1
1665,dataset,12,20,1,1
1666,dataset,20,20,1,0
1667,dataset,19,18,0,0
1668,dataset,20,9,0,1
1669,dataset,20,20,1,0
1670,dataset,19,14,0,1
1671,dataset,19,16,0,1
1672,dataset,20,19,0,1
1673,dataset,17,15,1,1
1674,dataset,17,16,1,1
1675,dataset,14,12,0,1
1676,dataset,17,14,0,1
1677,dataset,20,7,0,1
1678,dataset,20,17,0,1
1679,dataset,14,17,0,0
1680,dataset,12,13,0,1
1681,dataset,16,13,0,1
1682,dataset,16,15,0,1
1683,dataset,13,12,0,1
1684,dataset,21,18,0,1
1685,dataset,20,12,0,1
1686,dataset,20,19,0,1
1687,dataset,11,20,0,0
1688,dataset,12,20,0,0
1689,dataset,20,20,0,0
1690,dataset,20,20,0,0
1691,dataset,19,18,0,1
1692,dataset,20,9,0,1
1693,dataset,20,20,1,0
1694,dataset,19,14,0,1
1695,dataset,19,16,0,1
1696,dataset,20,19,0,1
1697,dataset,17,15,1,1
1698,dataset,17,16,1,1
1699,dataset,14,12,0,1
1700,dataset,17,14,0,1
1701,dataset,20,7,0,1
1702,dataset,20,17,0,1
1703,dataset,14,17,0,0
1704,dataset,12,13,0,1
1705,dataset,16,13,0,1
1706,dataset,16,15,0,1
1707,dataset,13,12,0,1
1708,dataset,21,18,0,1
1709,dataset,20,12,0,1
1710,dataset,20,19,0,1
1711,dataset,11,20,0,0
1712,dataset,12,20,0,0
1713,dataset,20,20,0,0
1714,dataset,20,20,0,0
1715,dataset,19,18,0,1
1716,dataset,17,14,0,1
1717,dataset,17,16,0,1
1718,dataset,17,17,1,0
1719,dataset,15,12,0,1
1720,dataset,20,9,0,0
1721,dataset,20,20,0,0
1722,dataset,14,18,0,1
1723,dataset,12,14,0,1
1724,dataset,19,16,0,0
1725,dataset,20,19,0,0
1726,dataset,17,15,0,0
1727,dataset,17,16,0,0
1728,dataset,17,19,0,1
1729,dataset,13,12,0,1
1730,dataset,14,14,1,1
1731,dataset,17,18,1,1
1732,dataset,20,7,0,0
1733,dataset,20,17,0,0
1734,dataset,15,17,0,1
1735,dataset,13,17,0,1
1736,dataset,14,17,1,1
1737,dataset,6,13,0,1
1738,dataset,13,15,0,1
1739,dataset,12,10,0,1
1740,dataset,16,13,0,0
1741,dataset,16,15,0,0
1742,dataset,16,17,0,1
1743,dataset,9,12,0,1
1744,dataset,13,18,0,1
1745,dataset,20,12,1,0
1746,dataset,20,19,1,0
1747,dataset,7,20,0,1
1748,dataset,11,20,0,1
1749,dataset,12,20,1,1
1750,dataset,20,20,1,0
1751,dataset,19,18,0,0
1752,dataset,13,12,0,1
1753,dataset,17,14,0,0
1754,dataset,17,16,0,0
1755,dataset,17,17,0,0
1756,dataset,9,12,0,1
1757,dataset,15,14,0,1
1758,dataset,8,15,0,1
1759,dataset,11,16,0,1
1760,dataset,20,9,0,1
1761,dataset,20,20,1,0
1762,dataset,19,14,0,1
1763,dataset,19,16,0,1
1764,dataset,20,19,0,1
1765,dataset,17,15,1,1
1766,dataset,17,16,1,1
1767,dataset,14,12,0,1
1768,dataset,17,14,0,1
1769,dataset,20,7,0,1
1770,dataset,20,17,0,1
1771,dataset,14,17,0,0
1772,dataset,12,13,0,1
1773,dataset,16,13,0,1
1774,dataset,16,15,0,1
1775,dataset,13,12,0,1
1776,dataset,21,18,0,1
1777,dataset,20,12,0,1
1778,dataset,20,19,0,1
1779,dataset,11,20,0,0
1780,dataset,12,20,0,0
1781,dataset,20,20,0,0
1782,dataset,20,20,0,0
1783,dataset,19,18,0,1
1784,dataset,17,14,0,1
1785,dataset,17,16,0,1
1786,dataset,17,17,1,0
1787,dataset,15,12,0,1
1788,dataset,11,15,0,1
1789,dataset,20,16,1,1
1790,dataset,18,7,0,1
1791,dataset,18,15,0,1
1792,dataset,18,16,1,1
1793,dataset,20,9,0,1
1794,dataset,20,20,1,0
1795,dataset,19,14,0,1
1796,dataset,19,16,0,1
1797,dataset,20,19,0,1
1798,dataset,17,15,1,1
1799,dataset,17,16,1,1
1800,dataset,14,12,0,1
1801,dataset,17,14,0,1
1802,dataset,20,7,0,1
1803,dataset,20,17,0,1
1804,dataset,14,17,0,0
1805,dataset,12,13,0,1
1806,dataset,16,13,0,1
1807,dataset,16,15,0,1
1808,dataset,13,12,0,1
1809,dataset,21,18,0,1
1810,dataset,20,12,0,1
1811,dataset,20,19,0,1
1812,dataset,11,20,0,0
1813,dataset,12,20,0,0
1814,dataset,20,20,0,0
1815,dataset,20,20,0,0
1816,dataset,19,18,0,1
1817,dataset,17,14,0,1
1818,dataset,17,16,0,1
1819,dataset,17,17,1,0
1820,dataset,15,12,0,1
1821,dataset,11,15,0,1
1822,dataset,20,16,1,1
1823,dataset,18,7,0,1
1824,dataset,18,15,0,1
1825,dataset,18,16,1,1
1826,dataset,20,14,1,1
1827,dataset,20,20,1,0
1828,dataset,20,9,0,1
1829,dataset,20,20,1,0
1830,dataset,19,14,0,1
1831,dataset,19,16,0,1
1832,dataset,20,19,0,1
1833,dataset,17,15,1,1
1834,dataset,17,16,1,1
1835,dataset,14,12,0,1
1836,dataset,17,14,0,1
1837,dataset,20,7,0,1
1838,dataset,20,17,0,1
1839,dataset,14,17,0,0
1840,dataset,12,13,0,1
1841,dataset,16,13,0,1
1842,dataset,16,15,0,1
1843,dataset,13,12,0,1
1844,dataset,21,18,0,1
1845,dataset,20,12,0,1
1846,dataset,20,19,0,1
1847,dataset,11,20,0,0
1848,dataset,12,20,0,0
1849,dataset,20,20,0,0
1850,dataset,20,20,0,0
1851,dataset,19,18,0,1
1852,dataset,17,14,0,1
1853,dataset,17,16,0,1
1854,dataset,17,17,1,0
1855,dataset,15,12,0,1
1856,dataset,11,15,0,1
1857,dataset,20,16,1,1
1858,dataset,18,7,0,1
1859,dataset,18,15,0,1
1860,dataset,18,16,1,1
1861,dataset,20,14,1,1
1862,dataset,20,20,1,0
1863,dataset,9,9,0,1
1864,dataset,19,19,0,0
1865,dataset,19,19,0,0
1866,dataset,16,13,0,1
1867,dataset,20,9,0,0
1868,dataset,20,20,0,0
1869,dataset,14,18,0,1
1870,dataset,12,14,0,1
1871,dataset,19,16,0,0
1872,dataset,20,19,0,0
1873,dataset,17,15,0,0
1874,dataset,17,16,0,0
1875,dataset,17,19,0,1
1876,dataset,13,12,0,1
1877,dataset,14,14,1,1
1878,dataset,17,18,1,1
1879,dataset,20,7,0,0
1880,dataset,20,17,0,0
1881,dataset,15,17,0,1
1882,dataset,13,17,0,1
1883,dataset,14,17,1,1
1884,dataset,6,13,0,1
1885,dataset,13,15,0,1
1886,dataset,12,10,0,1
1887,dataset,16,13,0,0
1888,dataset,16,15,0,0
1889,dataset,16,17,0,1
1890,dataset,9,12,0,1
1891,dataset,13,18,0,1
1892,dataset,20,12,1,0
1893,dataset,20,19,1,0
1894,dataset,7,20,0,1
1895,dataset,11,20,0,1
1896,dataset,12,20,1,1
1897,dataset,20,20,1,0
1898,dataset,19,18,0,0
1899,dataset,13,12,0,1
1900,dataset,17,14,0,0
1901,dataset,17,16,0,0
1902,dataset,17,17,0,0
1903,dataset,9,12,0,1
1904,dataset,15,14,0,1
1905,dataset,8,15,0,1
1906,dataset,11,16,0,1
1907,dataset,18,7,0,0
1908,dataset,18,15,0,0
1909,dataset,18,16,0,0
1910,dataset,10,14,0,1
1911,dataset,20,20,0,0
1912,dataset,12,16,0,1
1913,dataset,6,9,0,1
1914,dataset,9,19,0,1
1915,dataset,19,19,0,0
1916,dataset,12,13,0,1
1917,dataset,16,17,0,1
1918,dataset,11,14,0,1
1919,dataset,20,9,0,1
1920,dataset,20,20,1,0
1921,dataset,19,14,0,1
1922,dataset,19,16,0,1
1923,dataset,20,19,0,1
1924,dataset,17,15,1,1
